record_id_a,record_id_b,given_name_sim,surname_sim,address_sim,suburb_sim,date_of_birth_exact,state_exact,postcode_exact,hybrid_empi_score,ecm_probability,model_score,model_decision,decision_reason,given_name_a,surname_a,date_of_birth_a,address_a,suburb_a,state_a,postcode_a,sex_a,identifier_a,given_name_b,surname_b,date_of_birth_b,address_b,suburb_b,state_b,postcode_b,sex_b,identifier_b
rec-2743-org,rec-2743-dup-0,0.43703703703703706,0.5499999999999999,0.9629629629629629,1.0,1,0,1,0.671578947368421,0.9998948795039077,0.7536579304022927,Needs Human Review,Sent to review because score is within the uncertainty band.,henry,mccarthy,19770913,94 beasley street crystal brook farm,ingleburn,nsw,6164,,1347524,mccarwthy,henry,19770913,13 beasley street crystal brook farm,ingleburn,,6164,,1347524
rec-4364-org,rec-4364-dup-0,1.0,1.0,0.7765432098765431,1.0,0,1,1,0.67183885640026,0.99831162339525,0.7534570481490075,Needs Human Review,Sent to review because score is within the uncertainty band.,harry,boyes,19550309,14 kadina crescent hobbit hole,regents park,qld,3199,,6398424,harry,boyes,19505309,kadina crrscent hobbit hole,regents park,qld,3199,,6388424
rec-4054-org,rec-4054-dup-0,0.0,1.0,0.9638146167557933,0.88,1,1,0,0.670116145979923,0.9999995864270705,0.7525870060917099,Needs Human Review,Sent to review because score is within the uncertainty band.,,dojcic,19990331,15 barraclough crescent brookvale,tolga,qld,2025,,7180320,,dojcic,19990331,15 barracloug h crescent brookvale,tplga,qld,2205,,7180230
rec-4094-org,rec-4094-dup-0,1.0,0.5026455026455027,1.0,1.0,1,1,0,0.6700306321358952,0.9999992642916682,0.7525227901748384,Needs Human Review,Sent to review because score is within the uncertainty band.,michael,boesten,19991004,7 dannevig place leumeah,floreat,qld,4702,,6078871,michael,rushforth,19991004,7 dannevig place leumeah,floreat,qld,4700,,6078871
rec-380-org,rec-380-dup-0,1.0,1.0,1.0,0.528657616892911,0,1,1,0.6697816940541399,0.9998841106237906,0.7523072981965526,Needs Human Review,Sent to review because score is within the uncertainty band.,kyle,badawee,19391213,5 staunton place dockside marina b,mount warren park,qld,3138,,3257675,kyle,badawee,19020413,5 staunton place dockside marina b,altona n orth,qld,3138,,3257675
rec-2293-org,rec-2293-dup-0,0.0,1.0,0.9,1.0,1,1,0,0.6694736842105262,0.9999995864270705,0.7521051597646622,Needs Human Review,Sent to review because score is within the uncertainty band.,trinity,spark,19470913,60 larkin close moline village,mulgrave east,nsw,3023,,5766734,ava,spark,19470913,60 larkin close,mulgrave east,nsw,3203,,5766734
rec-1947-org,rec-1947-dup-0,0.0,1.0,0.896551724137931,1.0,1,1,0,0.6688929219600726,0.9999995864270705,0.751669588076822,Needs Human Review,Sent to review because score is within the uncertainty band.,aloysius,kammerman,19360722,1 alpen street marriott downs,burwood,vic,6153,,6279535,,kammerman,19360722,1 alpen street,burwood,vic,6154,,6279535
rec-3476-org,rec-3476-dup-0,1.0,0.5277777777777778,0.9588505747126437,1.0,1,1,0,0.6683912079048197,0.9999992642916682,0.7512932220015318,Needs Human Review,Sent to review because score is within the uncertainty band.,cameron,matthews,19320515,6 blackett crescent cranbrook,peterborough,qld,4701,,2692792,cameron,saraxh,19320515,6 blacket t crescent cranbrook,peterborough,qld,4710,,2692792
rec-2577-org,rec-2577-dup-0,1.0,1.0,0.9634460547504027,0.5777777777777778,0,1,1,0.6677616747181965,0.9998841106237906,0.750792283694595,Needs Human Review,Sent to review because score is within the uncertainty band.,noah,reetz,,9 ellenborough street lakes retirement estate,bayswater north,vic,3126,,2350308,noah,reetz,19791110,20 ellenborojgh street lakes retirement estate,blacktown,vic,3126,,2350308
rec-3176-org,rec-3176-dup-0,0.8755555555555556,0.0,0.8690909090909091,1.0,1,1,1,0.6664667729930889,0.9999999727616758,0.7498500729352356,Needs Human Review,Sent to review because score is within the uncertainty band.,lauren,,19600314,42 moore street jormaizee,mullaloo,sa,3182,,2240511,laufn,,19600314,moore street jormaieze,mullaloo,sa,3182,,2240511
rec-2910-org,rec-2910-dup-0,1.0,0.5045454545454545,1.0,0.95,1,1,0,0.6662200956937799,0.9999992642916682,0.7496648878432519,Needs Human Review,Sent to review because score is within the uncertainty band.,dakota,brokenshire,19861028,2 jackie howe crescent emmaus vlge,pialligo,wa,2024,,7729416,dakota,mcgarrigan,19861028,2 jackie howe crescent emmaus vlge,pialcigo,wa,2204,,7729416
rec-1837-org,rec-1837-dup-0,1.0,1.0,1.0,0.47222222222222215,0,1,1,0.6650292397660817,0.9998841106237906,0.7487429574805089,Needs Human Review,Sent to review because score is within the uncertainty band.,jacinta,webb,19680215,108 rodway street 2nd last on right,elwood,vic,2019,,3880973,jacinta,webb,19560708,108 rodway street 2nd last on right,gawler giver,vic,2019,,3880973
rec-1062-org,rec-1062-dup-0,1.0,0.5,0.9428571428571428,0.0,1,0,1,0.6682706766917292,0.9884124260790276,0.7483061140385538,Needs Human Review,Sent to review because score is within the uncertainty band.,dale,dietrich,19860101,20 sturt avenue unt 2,,nsw,6110,,6503115,dale,polmeapr,19860101,20 sturt avenue,,nws,6110,,6503215
rec-4448-org,rec-4448-dup-0,0.7797619047619048,0.9611111111111111,1.0,1.0,0,1,1,0.6641938178780284,0.9999989606250558,0.7481451035647853,Needs Human Review,Sent to review because score is within the uncertainty band.,madison,white,19920901,58 morant circuit,highton,qld,4118,,6806350,harrison,whibte,19310706,58 morant circuit,highton,qld,4118,,6806350
rec-554-org,rec-554-dup-0,1.0,1.0,1.0,0.4583333333333333,0,1,1,0.663859649122807,0.9998841106237906,0.7478657644980529,Needs Human Review,Sent to review because score is within the uncertainty band.,domenique,alves,19590615,4 croton street,marayong,qld,7017,,2034593,domenique,alves,19490813,4 croton street,nome,qld,7017,,2034593
rec-3048-org,rec-3048-dup-0,0.4537037037037037,0.4537037037037037,1.0,0.44722222222222224,1,1,1,0.6664327485380117,0.9912560423353705,0.7476385719873514,Needs Human Review,Sent to review because score is within the uncertainty band.,jack,colquhoun,19660816,17 glenburn,cambroon,nsw,2000,,1194516,colquhoun,jack,19660816,17 glenburn,parramatta,nsw,2000,,1194516
rec-4843-org,rec-4843-dup-0,1.0,1.0,1.0,0.44722222222222224,0,1,1,0.6629239766081871,0.9998841106237906,0.747164010112088,Needs Human Review,Sent to review because score is within the uncertainty band.,thomas,butt,19711104,11 freeling crescent mylo house hostel,paterson,nsw,2486,,4301794,thomas,butt,19311128,11 freeling crescent mylo house hostel,port fairy,nsw,2486,,4301794
rec-4370-org,rec-4370-dup-0,0.3452380952380952,0.3452380952380952,0.9456327985739751,1.0,1,1,1,0.6627231179553161,0.9999985321217695,0.7470419714969294,Needs Human Review,Sent to review because score is within the uncertainty band.,mikayla,berryman,19130516,1 luckins place bulga wine estates,captains flat,vic,2067,,8135586,berryman,mikayla,19130516,1 luckinsplace bulga wine estates,captains flat,vic,2067,,8135586
rec-2354-org,rec-2354-dup-0,1.0,1.0,1.0,0.442002442002442,0,1,1,0.6624844161686267,0.9998841106237906,0.7468343397824178,Needs Human Review,Sent to review because score is within the uncertainty band.,connor,shepherd,19681115,7 bulloo place,kangaroo flat,wa,4621,,1737778,connor,shepherd,19100906,7 bulloo place,wyoming,wa,4621,,1737778
rec-2896-org,rec-2896-dup-0,1.0,0.46507936507936504,1.0,1.0,1,1,0,0.6621219715956558,0.9999992642916682,0.7465912947696589,Needs Human Review,Sent to review because score is within the uncertainty band.,blake,de courcey,19890504,26 ellerston avenue rosehill,bowral,qld,3090,,1219082,blake,mcvicar,19890504,26 ellerston avenue rosehill,bowral,qld,3009,,1219082
rec-1073-org,rec-1073-dup-0,0.75,0.975,1.0,1.0,0,1,1,0.6621052631578948,0.9999989606250558,0.746578687524685,Needs Human Review,Sent to review because score is within the uncertainty band.,jack,stanbury,19381113,25 de vis place kersley mews,koorawatha,qld,4074,,7301101,jsk,stanbur,19381131,25 de vis place kersley mews,koorawatha,qld,4074,,7301101
rec-4858-org,rec-4858-dup-0,1.0,1.0,1.0,0.43703703703703706,0,1,1,0.6620662768031189,0.9998841106237906,0.7465207352582868,Needs Human Review,Sent to review because score is within the uncertainty band.,joshua,quinzi,19330808,15 bagster place arabian stud kelkette park,miami,vic,4670,,4918400,joshua,quinzi,19338008,15 bagster place arabian stud kelkette park,edgecliff,vic,4670,,4918400
rec-2206-org,rec-2206-dup-0,0.3333333333333333,0.3333333333333333,0.9735177865612649,0.9882352941176471,1,1,1,0.6619175467149623,0.9999985321217695,0.7464377930666641,Needs Human Review,Sent to review because score is within the uncertainty band.,ambrosia,shorrock,19921231,2 amess place arlington,macmasters beach,nsw,3523,,8411190,shorrock,ambrosia,19921231,2 amess place arlinoton,macmasterds beach,nsw,3523,,8411190
rec-3183-org,rec-3183-dup-0,0.0,1.0,0.8523809523809524,1.0,1,1,0,0.6614536340852131,0.9999995864270705,0.7460901221706775,Needs Human Review,Sent to review because score is within the uncertainty band.,jack,akkermans,19130710,149 spofforth street willera,broken hill,wa,5157,,8370439,,akkermans,19130710,149 slessor crescent willera,broken hill,wa,5175,,8370439
rec-4481-org,rec-4481-dup-0,0.0,1.0,0.8520578420467185,1.0,1,1,0,0.6613992155026052,0.9999995864270705,0.7460493082337215,Needs Human Review,Sent to review because score is within the uncertainty band.,connor,dantiochia,19221020,8 wiburd street solander centre,como,nsw,2774,,6629558,,dantiochia,19221020,wiburd street solander centre,como,nsw,4035,,6629558
rec-2594-org,rec-2594-dup-0,1.0,1.0,0.7340579710144928,0.9666666666666666,0,1,1,0.6618764302059497,0.99831162339525,0.7459852285032748,Needs Human Review,Sent to review because score is within the uncertainty band.,ellie,green,19080611,3 walker crescent nanum,mirboo north,sa,6056,,5986644,ellie,green,19086011,13 yerra court nanum,mirboo nnrth,sa,6056,,5986644
rec-1116-org,rec-1116-dup-0,1.0,0.46428571428571425,0.992,1.0,1,1,0,0.6606075187969925,0.9999992642916682,0.7454554551706614,Needs Human Review,Sent to review because score is within the uncertainty band.,jessica,millane,19120708,windeyer street mt martin,ridleyton,,7275,,8511839,jessica,lowe,19120708,windeyer street mt matrin,ridleyton,,7279,,8511839
rec-2841-org,rec-2841-dup-0,0.5873015873015873,0.5873015873015873,0.6388888888888888,0.95,1,1,1,0.6985797827903091,0.885962711598777,0.745425514992426,Needs Human Review,Sent to review because score is within the uncertainty band.,madeleine,sideris,19851113,6 rose scott circuit brunton,glendale,nsw,4670,,4355459,sideris,madeleine,19851113,6 ferry place brunton,glendsle,nsw,4670,,4355459
rec-529-org,rec-529-dup-0,1.0,1.0,0.9947368421052633,0.41919191919191917,0,1,1,0.6596771034444164,0.9998841106237906,0.7447288552392599,Needs Human Review,Sent to review because score is within the uncertainty band.,maddison,goodacre,19470901,19 de graaff street hd tiparra sec 333,casino,wa,5024,,7906113,maddison,goodacre,,19 de graaff street hd tiparar sec 333,lilli pilli,wa,5024,,7906113
rec-3672-org,rec-3672-dup-0,1.0,0.0,0.9067538126361656,0.592929292929293,1,1,1,0.6594894246906631,0.9998363406399007,0.7445761536779725,Needs Human Review,Sent to review because score is within the uncertainty band.,stella,mason,19510426,408 kallara close the parks,mount eliza,wa,4122,,7535262,stella,,19510426,408 kallarq close,burleigh eaters,wa,4122,,7535262
rec-1109-org,rec-1109-dup-0,1.0,1.0,1.0,0.39141414141414144,0,1,1,0.6582243487506645,0.9998841106237906,0.7436392892189461,Needs Human Review,Sent to review because score is within the uncertainty band.,kaleb,mccarthy,,34 lamington street berri cottage hmes,the entrance,qld,2795,,1510564,kaleb,mccarthy,19270513,34 lamington street berri cottage hmes,maryborough,qld,2795,,1510564
rec-3828-org,rec-3828-dup-0,1.0,1.0,0.6957671957671958,1.0,0,1,1,0.6582344750765803,0.99831162339525,0.7432537621562477,Needs Human Review,Sent to review because score is within the uncertainty band.,iain,berryman,19870626,95 singleton crescent,verrierdale,wa,3074,,1720109,iain,berryman,,95 clarey crescent,verrierdale,wa,3074,,1720109
rec-3816-org,rec-3816-dup-0,1.0,0.0,0.9935483870967742,0.396969696969697,1,1,1,0.6576055975716417,0.9998363406399007,0.7431632833387065,Needs Human Review,Sent to review because score is within the uncertainty band.,charlotte,dalli,19921022,62 debenham street sattwa park,kings cross,vic,5170,,8847906,charlotte,reid,19921022,62 debenham street sattwa wpark,yarraville,vic,5170,,8847906
rec-4678-org,rec-4678-dup-0,0.9333333333333333,1.0,1.0,0.5119047619047619,0,1,1,0.657142857142857,0.9998841106237906,0.7428281705130904,Needs Human Review,Sent to review because score is within the uncertainty band.,jessie,donkin,19900906,68 mackennal street ferndale,port macquarie,nsw,2573,,3358033,jessfe,donkin,19900096,68 mackennal street ferndale,somerset,nsw,2573,,3358033
rec-3734-org,rec-3734-dup-0,1.0,0.4537037037037037,0.9843076923076923,1.0,1,1,0,0.6570841805368121,0.9999992642916682,0.7428129514755262,Needs Human Review,Sent to review because score is within the uncertainty band.,noah,reid,19421216,46 truscott street mckail,dulwich hill,qld,2049,,9564581,noah,klemencic,19421216,46 truscott tsreet mc kail,dulwich hill,qld,2094,,9564581
rec-3658-org,rec-3658-dup-0,1.0,1.0,0.6910256410256411,1.0,0,1,1,0.6574358974358974,0.99831162339525,0.7426548289257355,Needs Human Review,Sent to review because score is within the uncertainty band.,ruby,mccarthy,19490728,9 halford crescent clear creek,minto,qld,3305,,9370792,ruby,mccarthy,19490828,9 clear creek,minto,qld,3305,,9370792
rec-154-org,rec-154-dup-0,1.0,1.0,1.0,1.0,0,0,1,0.6568421052631579,0.9999986186484567,0.7426312336094826,Needs Human Review,Sent to review because score is within the uncertainty band.,joel,bowran,19670412,16 port arthur street laure,bundaberg,wa,3927,,3484624,joel,bowran,19360117,16 port arthur street laure,bundaberg,aw,3927,,3484624
rec-18-org,rec-18-dup-0,1.0,1.0,1.0,1.0,0,0,1,0.6568421052631579,0.9999986186484567,0.7426312336094826,Needs Human Review,Sent to review because score is within the uncertainty band.,riley,kerr sullivan,19090429,166 clem hill street mindaree,oyster bay,vic,7325,,7355856,riley,kerr sullivan,19991104,166 clem hill street mindaree,oyster bay,nsw,7325,,7355856
rec-4100-org,rec-4100-dup-0,1.0,0.0,1.0,1.0,1,0,1,0.6568421052631579,0.9999980491586933,0.7426310912370417,Needs Human Review,Sent to review because score is within the uncertainty band.,william,hope,19860326,32 doonkuna street colomie,dululu,vic,4560,,9704755,william,,19860326,32 doonkuna street colomie,dululu,,4560,,9704755
rec-4316-org,rec-4316-dup-0,1.0,1.0,0.9789473684210526,0.4102564102564103,0,1,1,0.6562653597556645,0.9998841106237906,0.742170047472696,Needs Human Review,Sent to review because score is within the uncertainty band.,nicholas,bridgland,19230404,8 lethbridge street,winston hills,qld,2767,,3946937,nicholas,bridgland,19720428,8 lethbridbe street,toowoomba,qld,2767,,2108881
rec-188-org,rec-188-dup-0,0.0,0.5407407407407407,1.0,1.0,1,1,1,0.6548927875243664,0.9999985321217695,0.7411692236737172,Needs Human Review,Sent to review because score is within the uncertainty band.,,greenland,19240628,3 dines place bayford cottage,blue haven,vic,2526,,5073770,,kukla,19240628,3 dines place bayford cottage,blue haven,vic,2526,,5073770
rec-4955-org,rec-4955-dup-0,1.0,1.0,0.9863636363636363,1.0,0,0,1,0.6545454545454545,0.9999986186484567,0.7409087455712051,Needs Human Review,Sent to review because score is within the uncertainty band.,callum,hauser,19480329,2 nambir court zeevoo,mount annan,vic,2641,,3757652,callum,hauser,19581220,22 nambir court zeevoo,mount annan,vco,2641,,3757652
rec-29-org,rec-29-dup-0,1.0,1.0,0.9285714285714286,0.49074074074074076,0,1,1,0.6545586187691452,0.9998841106237906,0.7408899917328066,Needs Human Review,Sent to review because score is within the uncertainty band.,kylee,kincaid,19300802,16 eucumbene drive ochiltree,leongatha,qld,2232,,4662381,kylee,kincaid,,16 eucumbene drive,sunshine,qld,2232,,4662381
rec-4359-org,rec-4359-dup-0,0.8933333333333333,1.0,0.9791666666666666,0.6025641025641025,0,1,1,0.654531713900135,0.9998841106237906,0.7408698130810489,Needs Human Review,Sent to review because score is within the uncertainty band.,clain,green,19210628,20 osborne place lakewood estate,aldinga beach,nsw,6172,,8724836,clsin,green,19201203,42 osborne place lakewood estate,hastings,nsw,6172,,8724836
rec-2558-org,rec-2558-dup-0,1.0,0.9466666666666665,0.9176470588235295,0.6428571428571428,0,1,1,0.6543004570249153,0.9998841106237906,0.7406963704246341,Needs Human Review,Sent to review because score is within the uncertainty band.,tyler,dolan,19821028,189 staaten crescent newnham house,ringwood north,qld,6059,,6683175,tyler,doan,19822028,189 staaten crescent,kingsford,qld,6059,,6683175
rec-4549-org,rec-4549-dup-0,1.0,0.3952380952380952,0.778149386845039,1.0,1,0,1,0.7026858115187635,0.8539228762354262,0.7404950776979292,Needs Human Review,Sent to review because score is within the uncertainty band.,mitchell,stanley,19250116,3 palmer street tesbury,lake heights,vic,2430,,7447942,mitchell,green,19250116,palmer street,lake heights,qld,2430,,7447942
rec-4204-org,rec-4204-dup-0,1.0,1.0,0.6844444444444444,0.9777777777777777,0,1,1,0.6544561403508771,0.99831162339525,0.7404200111119703,Needs Human Review,Sent to review because score is within the uncertainty band.,joshua,webb,19411204,1 perry drive shire clerk,greenwood,wa,2583,,7883180,joshua,webb,,1 gundulu place shire clerk,greenowod,wa,2583,,7883180
rec-4619-org,rec-4619-dup-0,1.0,0.42857142857142855,0.9944444444444445,1.0,1,1,0,0.6535004177109439,0.9999992642916682,0.7401251293561251,Needs Human Review,Sent to review because score is within the uncertainty band.,isabel,godfrey,19680509,14 bellchambers crescent glenumbral,warnbro,sa,2039,,1302707,isabel,bitmead,19680509,14 bellchambers crescent glenu mbral,warnbro,sa,2093,,1302707
rec-4210-org,rec-4210-dup-0,0.5555555555555555,0.45555555555555555,0.7674710910005027,1.0,1,1,1,0.6913635521685058,0.885962711598777,0.7400133420260736,Needs Human Review,Sent to review because score is within the uncertainty band.,mia,nguyen,19350114,30 hackett garden calliope caravan park,wallsend,wa,5608,,4435167,mai,moody,19350114,03 calliope caravan park hackett garden,wallsend,wa,5608,,4435167
rec-2556-org,rec-2556-dup-0,0.45555555555555555,0.45555555555555555,0.9531715623669647,1.0,1,0,1,0.6531657368196994,0.9998948795039077,0.7398480224907514,Needs Human Review,Sent to review because score is within the uncertainty band.,seanna,radic,19850309,37 morgan crescent emu hill,mannering park,sa,2207,,6650779,radic,seanna,19850309,1497 morgan crescent emu hill,mannering park,wa,2207,,6650779
rec-1667-org,rec-1667-dup-0,0.5555555555555555,0.5555555555555555,0.6383068783068784,1.0,1,1,1,0.6906622110832639,0.885962711598777,0.7394873362121421,Needs Human Review,Sent to review because score is within the uncertainty band.,robert,george,19400601,28 erldunda circuit nioka,picton,nsw,4814,,4149373,george,robert,19400601,28 nio ka,picton,nsw,4814,,4149373
rec-1631-org,rec-1631-dup-0,0.9714285714285714,0.0,1.0,1.0,1,0,1,0.65203007518797,0.9999980491586933,0.7390220686806508,Needs Human Review,Sent to review because score is within the uncertainty band.,matisse,geissmann,19080212,10 bootle place,yarramalong,nsw,5607,,7779910,matise,clarkw,19080212,10 bootle place,yarramalong,wa,5607,,7779910
rec-2314-org,rec-2314-dup-0,0.8833333333333334,0.9428571428571428,0.8714285714285714,0.95,0,1,1,0.6519298245614036,0.9999999807131001,0.7389473635993278,Needs Human Review,Sent to review because score is within the uncertainty band.,jake,gillard,19590828,121 blackbutt street ethnam farm,maitland,nsw,3088,,1616065,jakd,gillatd,19590808,121 ethnamf arm blackbutt street,maitkand,nsw,3088,,1616065
rec-2021-org,rec-2021-dup-0,0.4226190476190476,0.4226190476190476,1.0,0.4444444444444444,1,1,1,0.6544193817878028,0.9912560423353705,0.7386285469246947,Needs Human Review,Sent to review because score is within the uncertainty band.,angelica,capurso,19840719,3 heales place coulter court,toormina,act,2166,,7201624,capurso,angelica,19840719,3 heales place coulter court,mclarenyvale,act,2166,,7201624
rec-1614-org,rec-1614-dup-0,0.0,0.5238095238095238,1.0,1.0,1,1,1,0.6513283208020051,0.9999985321217695,0.7384958736319462,Needs Human Review,Sent to review because score is within the uncertainty band.,jack,moscatt,19611218,15 hosking place,st kilda east,vic,2600,,2565922,,schmick,19611218,15 hosking place,st kilda east,vic,2600,,2565922
rec-1927-org,rec-1927-dup-0,0.46428571428571425,0.46428571428571425,0.8317460317460317,1.0,1,1,1,0.6886549707602339,0.885962711598777,0.7379819059698697,Needs Human Review,Sent to review because score is within the uncertainty band.,michael,reid,19050922,8 upton street terranora,macquarie fields,qld,2452,,1117934,reid,michael,19050922,8 terramora upton street,macquarie fields,qld,2452,,1117934
rec-2571-org,rec-2571-dup-0,1.0,1.0,0.6529914529914529,1.0,0,1,1,0.6510301394511921,0.99831162339525,0.7378505104372066,Needs Human Review,Sent to review because score is within the uncertainty band.,eleni,bartel,19491112,11 maribyrnong avenue montrose,toowoomba,qld,2063,,4998898,eleni,bartel,19090725,11 weave ll place motnrose,toowoomba,qld,2063,,4998898
rec-3361-org,rec-3361-dup-0,1.0,1.0,0.6519713261648746,1.0,0,1,1,0.650858328617242,0.99831162339525,0.737721652311744,Needs Human Review,Sent to review because score is within the uncertainty band.,isabelle,bullock,19920128,10 companion crescent eden park,henty,nsw,2212,,5801283,isabelle,bullock,19921028,10 eden park,henty,nsw,2212,,5801283
rec-4228-org,rec-4228-dup-0,1.0,1.0,0.9586666666666667,1.0,0,0,1,0.649880701754386,0.9999986186484567,0.7374101809779037,Needs Human Review,Sent to review because score is within the uncertainty band.,amber,reid,19440915,3 hedley street westerham,bibra lake,vic,6108,,9481816,amber,reid,19449015,3 hedleystreet westehram,bibra lake,vin,6108,,9481816
rec-1011-org,rec-1011-dup-0,0.96,0.4444444444444444,0.9928571428571429,1.0,1,1,0,0.6498379281537175,0.9999992642916682,0.7373782621882052,Needs Human Review,Sent to review because score is within the uncertainty band.,tara,bishop,19771030,7 namatjira drive riverpark,rye,nsw,0812,,3820896,taray,grooby,19771030,7 namatjira drive rive rpark,rye,nsw,0821,,3820896
rec-1917-org,rec-1917-dup-0,0.4259259259259259,0.4259259259259259,1.0,1.0,1,0,1,0.6498245614035087,0.9998948795039077,0.7373421409286085,Needs Human Review,Sent to review because score is within the uncertainty band.,jasper,flockhart,19211017,25 briardale,modbury,vic,4035,,2278318,flockahrt,jasper,19211017,25 briardale,modbury,,4035,,2278318
rec-1792-org,rec-1792-dup-0,1.0,0.0,0.9716183574879228,0.9714285714285714,1,0,1,0.6496560241182667,0.9999980491586933,0.7372415303783734,Needs Human Review,Sent to review because score is within the uncertainty band.,layla,ban,19201015,17 howitt street oaklane,kirwan,sa,4210,,4834950,layla,,19201015,71 howitt street oaklan,kirwhan,wa,4210,,4834950
rec-1060-org,rec-1060-dup-0,0.9666666666666667,1.0,0.9869565217391304,1.0,0,0,1,0.6490312738367658,0.9999986186484567,0.7367731100396886,Needs Human Review,Sent to review because score is within the uncertainty band.,belinda,hilton,19640816,38 beltana road villa 2,botany,vic,2171,,6397676,belnda,hilton,,3 beltana road villa 2,botany,vix,2171,,6397676
rec-2215-org,rec-2215-dup-0,1.0,0.4583333333333333,0.9486772486772487,0.96,1,1,0,0.6486895015316069,0.9999992642916682,0.7365169422216222,Needs Human Review,Sent to review because score is within the uncertainty band.,lachlan,markowski,19570926,26 maribyrnong avenue kuliup,leichhardt,nsw,4570,,7115051,lachlan,gilcrist,19570926,26 maribyrno ng avenue kuliu,leicjhardt,nsw,4578,,7115051
rec-220-org,rec-220-dup-0,0.6444444444444445,1.0,0.993103448275862,1.0,0,1,1,0.6484291187739464,0.9999989606250558,0.7363215792367237,Needs Human Review,Sent to review because score is within the uncertainty band.,abbey,finlay,19711028,14 lipman street willowcrest,park holme,vic,2680,,2407770,gabrielle,finlay,19880609,14 lipman street willowcrnest,park holme,vic,2680,,2407770
rec-1516-org,rec-1516-dup-0,1.0,0.9714285714285714,0.9851851851851852,1.0,0,0,1,0.64833194096352,0.9999986186484567,0.7362486103847542,Needs Human Review,Sent to review because score is within the uncertainty band.,trey,goetze,19520118,4 petterd street bonny doon,brighton,qld,7054,,1744778,trey,goetdze,19250118,4 petterd street bonnu doon,brighton,vic,7054,,1744778
rec-473-org,rec-473-dup-0,0.9611111111111111,0.9533333333333333,1.0,0.468013468013468,0,1,1,0.6483005493531808,0.9998841106237906,0.7361964396708333,Needs Human Review,Sent to review because score is within the uncertainty band.,amalia,lowe,19490507,242 cobbett place walnut grove estate,mooroolbark,qld,2153,,9275399,amaila,lowde,,242 cobbett place walnut grove estate,frankston,qld,2153,,9275399
rec-4402-org,rec-4402-dup-0,0.6428571428571429,0.0,0.993103448275862,1.0,1,1,1,0.6481617837697693,0.9999985321217695,0.7361209708577694,Needs Human Review,Sent to review because score is within the uncertainty band.,charles,flaus,19230110,43 andamooka street parkfield,pakenham,,2845,,8983783,thomas,brittegn,19230110,43 andamooka street parkfiled,pakenham,,2845,,8983783
rec-2123-org,rec-2123-dup-0,0.7333333333333334,0.0,0.9243984674329502,0.9555555555555556,1,1,1,0.6480858237547893,0.9999985321217695,0.7360640008465343,Needs Human Review,Sent to review because score is within the uncertainty band.,bryce,dixon,19301007,178 graves place mt forrest,kelmscott,vic,5088,,4462693,reece,bryce,19301007,113 gravse place mt forjr est,kelmscltt,vic,5088,,4462693
rec-4455-org,rec-4455-dup-0,0.65,0.0,0.984,1.0,1,1,1,0.6478315789473685,0.9999985321217695,0.7358733172409688,Needs Human Review,Sent to review because score is within the uncertainty band.,alexa rose,vatavuk,19620825,tytherleigh street flt 10,casino,vic,4670,,5598767,kaela,green,19620825,tytherleig street flt 1 0,casino,vic,4670,,5598767
rec-4238-org,rec-4238-dup-0,1.0,1.0,0.6351981351981352,1.0,0,1,1,0.6480333701386334,0.99831162339525,0.7356029334527876,Needs Human Review,Sent to review because score is within the uncertainty band.,zachariah,nadels,19801214,68 dennys place laureldale,northgate,qld,2133,,9144398,zachariah,nadels,,68 laureldale,northgate,qld,2133,,9143498
rec-4868-org,rec-4868-dup-0,0.45555555555555555,0.45555555555555555,0.9179197994987468,1.0,1,0,1,0.6472285978103153,0.9998948795039077,0.7353951682337134,Needs Human Review,Sent to review because score is within the uncertainty band.,flynn,dreyer,19010221,148 hayden close hawkesbury natural health acupuncture ce,sanctuary point,,3669,,3597112,dreyer,flynn,19010221,148 haydenclose hawkesbury natural health acupuncture ce,sanctuary point,vic,3669,,7104329
rec-2886-org,rec-2886-dup-0,0.0,1.0,0.8354838001821313,1.0,1,1,0,0.6586077979254115,0.9650037075924918,0.7352067753421816,Needs Human Review,Sent to review because score is within the uncertainty band.,,garanggar,19921016,28 may maxwell crescent springetts arcade,forest hill,vic,2324,,1366884,,garanggar,19921016,may maxwell crescent springettst arcade,forest hill,vic,2342,,1366884
rec-3813-org,rec-3813-dup-0,1.0,0.9533333333333333,0.9948717948717949,1.0,0,0,1,0.6461538461538462,0.9999986186484567,0.7346150392774988,Needs Human Review,Sent to review because score is within the uncertainty band.,amy,mason,19121126,279 casuarina street memorial hospital,bundaberg,vic,3056,,4368305,amy,masno,19211126,279 casuarina street memorial hoyspital,bundaberg,vix,3056,,4368305
rec-4097-org,rec-4097-dup-0,0.0,1.0,0.836207744746644,0.9777777777777777,1,1,0,0.6568583804017738,0.9650037075924918,0.7338947121994532,Needs Human Review,Sent to review because score is within the uncertainty band.,,noble,19120724,5 carter crescent belgravia estate,glenwood,vic,5114,,8141708,,noble,19120724,5 belgravia estate carnegie crescent,glenwoyod,vic,5119,,8141708
rec-3402-org,rec-3402-dup-0,0.5396825396825397,0.5396825396825397,0.6274651274651274,1.0,1,1,1,0.6828211944001419,0.885962711598777,0.7336065736998006,Needs Human Review,Sent to review because score is within the uncertainty band.,anthony,browne,19320227,118 riverside park,elwood,nsw,5023,,7567935,browne,anthony,19320227,118 shalvah,elwood,nsw,5023,,6105593
